,asin,rating,title,title_len,vote,summary_len,category_count,review_count,verified_true_ratio,also_buy_count,also_view_count,brand,main_cat,price,rankElectronics,review_text_len,percentage_positive
123,B0000TW3RE,2.4545454545454546,Cisco-Linksys Wireless-G Cable Gateway (WCG200),5,,3,11,11,0.6363636363636364,11,11,Linksys,All Electronics,1.54,306853.0,172.45454545454547,0.2727272727272727
124,B0000W4U2C,4.875,Yamaha NS-777 3-Way Bass Reflex Tower Speaker,7,3.0,2,8,8,0.75,8,8,Yamaha Audio,Home Audio &amp; Theater,11.08,127088.0,234.875,1.0
125,B0000WS0NC,4.086538461538462,SXE-1725S,1,4.461538461538462,6,104,104,0.9134615384615384,104,104,Alpine,Car Electronics,6.04,15001.0,48.39423076923077,0.8557692307692307
126,B0000WWP4M,4.818181818181818,"Polk Audio RC6s In-Ceiling Stereo Speaker (Single, White)",8,7.625,4,22,22,0.9090909090909091,22,22,Polk Audio,Home Audio & Theater,3.76,33025.0,99.13636363636364,1.0
127,B00011CNWG,3.5833333333333335,Bose Companion 3 Multimedia Speaker System - Graphite / Silver,10,3.25,8,12,12,0.3333333333333333,12,12,Bose,Home Audio & Theater,311.94,211535.0,202.0,0.4166666666666667
128,B00011KLSO,4.117647058823529,BOSS Audio BVAM5 One In/Four Out Car Video Signal Amplifier - Amplifies Video Signal to Maintain Picture Quality in Multi-Monitor Systems,21,4.125,6,68,68,0.9117647058823529,68,68,BOSS Audio Systems,Car Electronics,1.96,20870.0,36.411764705882355,0.8235294117647058
129,B00011KLV6,4.25,"BOSS Audio CAM21 High Resolution Color, Rear-View, Weather Proof, Wide Angle View Car Camera",14,11.0,2,16,16,0.875,16,16,BOSS Audio Systems,Car Electronics,10.95,36093.0,82.25,0.6875
130,B00011KLXO,3.3076923076923075,"BOSS AUDIO PD4000 Phantom 4000-Watt, 1, 2, 4 Ohm Stable Class D Monoblock Car Amplifier with Remote Subwoofer Control",19,2.857142857142857,3,13,13,1.0,13,13,BOSS Audio Systems,Car Electronics,12.4,129131.0,47.61538461538461,0.5384615384615384
131,B00012O6RK,4.0,"Dual XDM7615 AM/FM/CD Motor,4x50W, MP3, WMA, c3.5 Input, F/R/S, Remote, SWI",11,5.5,2,22,22,0.9090909090909091,22,22,Dual Electronics,Car Electronics,8.65,183868.0,54.86363636363637,0.7272727272727273
132,B00013R0OU,4.193548387096774,"C2G 29856 11 Inch Hook-and-Loop Cable Management Wrap Multipack (12 Pack) TAA Compliant, Bright Multi-Color",15,4.0,2,31,31,0.967741935483871,31,31,C2G,All Electronics,8.95,25423.0,43.25806451612903,0.8064516129032258
133,B00015H0XE,3.0,Sony Memory Stick Media Digital Voice Recorder with 128MB MS Duo and Adaptor (ICD-BM1),14,,18,3,3,0.6666666666666666,3,3,Sony,All Electronics,20.26,281269.0,272.6666666666667,0.3333333333333333
134,B00015X3J4,5.0,"D-Link DVC-1100 Wireless Broadband VideoPhone 802.11b, 22Mbps",7,,2,1,1,1.0,1,1,D-Link,All Electronics,3.11,1070120.0,2.0,1.0
135,B0001654K4,4.333333333333333,Screaming Meanie 110 Alarm Timer TZ-120 - Assorted Colors,9,11.0,7,27,27,0.9629629629629629,27,27,Screaming Meanie,All Electronics,2.0,8597.0,58.22222222222222,0.6666666666666666
136,B000165EPO,3.5652173913043477,Pyle Pro PAHT6 4 Driver Tweeter System,7,4.333333333333333,9,23,23,0.9565217391304348,23,23,Pyle,Car Electronics,4.0,30679.0,63.08695652173913,0.782608695652174
137,B00018Q4GA,4.4411764705882355,Yamaha NS-6490 3-Way Bookshelf Speakers Finish (Pair) Black,8,8.486486486486486,2,102,102,0.9019607843137255,102,102,Yamaha Audio,Home Audio & Theater,8.74,6218.0,103.27450980392157,0.8823529411764706
138,B0001BXCFS,3.0,Creative Labs NOMAD MuVo&sup2; 4 GB MP3 Player,8,,8,1,1,1.0,1,1,Creative,Home Audio & Theater,25.82,630344.0,22.0,1.0
139,B0001FXLUA,5.0,"NETGEAR WGT624 108 Mbps Wireless Firewall Router - Wireless router - 4-port switch - 802.11 Super G, 802.11b/g - desktop",20,15.0,6,4,4,0.5,4,4,NETGEAR,Computers,7.83,334703.0,81.75,1.0
140,B0001GYAA4,3.857142857142857,Sony SLV-N750 Full Chassis 4-Head Hi-Fi VCR,7,4.0,4,14,14,0.9285714285714286,14,14,Sony,All Electronics,16.88,69967.0,43.92857142857143,0.7142857142857143
141,B0001H4AAS,1.0,Samsung DVD-P241 Progressive-Scan DVD Player,5,,2,1,1,0.0,1,1,Samsung,All Electronics,43.86,420091.0,18.0,0.0
142,B0001LFZV2,4.8,Cisco WS-C3560-48PS-S Catalyst 3560 48-port POE 802.3af Switch,8,,2,5,5,0.8,5,5,Cisco Systems,All Electronics,6.87,53602.0,44.4,0.8
143,B0001M2FVY,4.0,Sony D-NS505 S2 Sports ATRAC Walkman Portable CD Player,9,2.0,2,5,5,1.0,5,5,Sony,Home Audio & Theater,9.3,183278.0,75.0,0.4
144,B0001M3N7O,3.909090909090909,Sony SRFH4 Analog Tuning AM / FM Headphone Radio (Discontinued by Manufacturer),12,2.0,5,11,11,1.0,11,11,Sony,Home Audio & Theater,9.3,83497.0,34.18181818181818,0.8181818181818182
145,B0001MMH9E,4.055555555555555,Sony WM-FX290 Stereo Cassette Player with FM/AM/TV/Weather Tuning,8,3.0,3,18,18,0.7777777777777778,18,18,Sony,Home Audio & Theater,11.39,62751.0,56.166666666666664,0.7222222222222222
146,B0001MQSB2,3.830188679245283,Motorola SURFboard SBG900 DOCSIS 2.0 Wireless Cable Modem Gateway (Black),10,,7,53,53,0.9245283018867925,53,53,Motorola,All Electronics,3.22,127226.0,41.264150943396224,0.6792452830188679
147,B0001NBH2G,4.666666666666667,Sony STRDE597 6.1 Channel Audio/Video Receiver (Discontinued by Manufacturer),9,6.0,2,6,6,0.16666666666666666,6,6,Sony,Home Audio & Theater,159.99,358530.0,147.5,0.6666666666666666
148,B0001NBHMG,4.25,Sony D-EJ100PS Psyc Walkman Portable CD Player (White) (Discontinued by Manufacturer),11,,21,4,4,1.0,4,4,Sony,Home Audio & Theater,7.69,62118.0,68.5,0.75
149,B0001VGFKW,4.630681818181818,"Yamaha NS-AW150BL 2-Way Indoor/Outdoor Speakers (Pair, Black) - Wired",9,9.692307692307692,3,176,176,0.9715909090909091,176,176,Yamaha Audio,Home Audio & Theater,4.37,15361.0,40.55681818181818,0.9488636363636364
150,B0001VHARY,4.468085106382978,Yamaha NS-AW350W All-Weather Indoor/Outdoor 2-Way Speakers - White (Pair),9,7.111111111111111,1,235,235,0.9446808510638298,235,235,Yamaha Audio,Home Audio &amp; Theater,7.59,15395.0,60.851063829787236,0.8893617021276595
151,B0001W1I5S,3.5,Olympus VN-240 32 MB Digital Voice Recorder,7,,2,2,2,0.5,2,2,Olympus,All Electronics,4.99,339260.0,84.5,0.5
152,B0001XAJ6Q,5.0,Yamaha HTR-5740 6.1 Channel Digital Home Theater Receiver (Discontinued by Manufacturer),11,2.0,2,4,4,0.75,4,4,Yamaha Audio,Home Audio & Theater,164.99,124047.0,92.25,1.0
153,B0001XO674,4.438735177865612,"BOSS Audio MR60W 200 Watt (Per Pair), 6.5 Inch, Full Range, 2 Way Weatherproof Marine Speakers (Sold in Pairs)",19,4.36,5,253,253,0.9683794466403162,253,253,BOSS Audio Systems,Car Electronics,19.07,23150.0,30.818181818181817,0.8616600790513834
154,B0001YXWNM,4.142857142857143,Macally Cassette Tape Adaptor for iPod/iShuffle White POD-TAPE,8,,2,7,7,1.0,7,7,Macally,Home Audio &amp; Theater,7.99,227675.0,23.428571428571427,0.7142857142857143
155,B0001YYP60,5.0,Sony D-NE300 Psyc ATRAC Walkman Portable CD Player (Gray),9,,10,1,1,1.0,1,1,Sony,Home Audio & Theater,9.3,246517.0,98.0,1.0
156,B00020C5QA,4.538461538461538,Kenwood KFC-4675C 60-Watt 4-Inch x 6-Inch Two-Way Speaker System,9,4.333333333333333,6,26,26,0.9615384615384616,26,26,Kenwood,Car Electronics,6.04,61937.0,44.92307692307692,0.8461538461538461
157,B00020M1T6,4.0,Olympus VN-240 PC Digital PC Link Voice Recorder,8,2.0,8,2,2,1.0,2,2,Olympus,All Electronics,6.17,368734.0,33.5,0.5
158,B00020S7XK,4.419161676646707,"Sony ICF-S10MK2 Pocket AM/FM Radio, Silver",6,4.409638554216867,2,1336,1336,0.938622754491018,1336,1336,Sony,Home Audio &amp; Theater,6.61,17187.0,59.31811377245509,0.8585329341317365
159,B00021PJ26,4.4324324324324325,Pioneer TS-MR1600 Nautica Series 6.5-Inch Dual-Cone Marine Speaker,8,3.6,2,37,37,0.9459459459459459,37,37,Pioneer,Car Electronics,6.04,88402.0,38.86486486486486,0.9459459459459459
160,B00021Y9NQ,4.555555555555555,Bose Wave AM/FM Clock Radio - Model AWR1G1 - Graphite,10,2.6666666666666665,3,9,9,0.7777777777777778,9,9,Bose,Home Audio & Theater,156.0,65530.0,41.111111111111114,0.6666666666666666
161,B00021Y9O0,3.769230769230769,Bose Wave Radio - Clock radio - platinum white,9,15.333333333333334,2,13,13,0.6153846153846154,13,13,Bose,Home Audio & Theater,156.99,57938.0,95.0,0.6923076923076923
162,B0002229JQ,3.3333333333333335,Cisco-Linksys Wireless-B Music System WMLS11B,5,,2,3,3,1.0,3,3,Linksys,All Electronics,2.07,621560.0,28.666666666666668,0.3333333333333333
163,B00022OA4I,4.5,Pyle PPA10 Professional Premium Pa Woofer,6,3.0,4,14,14,0.7857142857142857,14,14,Pyle,Car Electronics,4.0,154375.0,40.785714285714285,1.0
164,B00022OBO2,3.991507430997877,"5.25 Car Sound Speaker (Pair) - Upgraded Blue Poly Injection Cone 3-Way 200 Watt Peak w/Non-fatiguing Butyl Rubber Surround 100-20Khz Frequency Response 4 Ohm &amp; 1"" ASV Voice Coil - Pyle PL53BL",32,4.904761904761905,4,942,942,0.9501061571125266,942,942,Pyle,Car Electronics,1.96,9361.0,38.819532908704886,0.7866242038216561
165,B00022OBOC,4.15929203539823,5&rdquo; x 7&rdquo; Car Sound Speaker (Pair) - Upgraded Blue Poly Injection Cone 3-Way 300 Watts w/ Non-fatiguing Butyl Rubber Surround 80 - 20Khz Frequency Response 4 Ohm &amp; 1&quot; ASV Voice Coil - Pyle PL573BL,36,6.6,2,113,113,0.9911504424778761,113,113,Pyle,Car Electronics,1.96,6203.0,45.60176991150443,0.8495575221238938
166,B00022OBOM,4.221238938053097,6&rdquo; x 8&rdquo; Car Sound Speaker (Pair) - Upgraded Blue Poly Injection Cone 3-Way 360 Watts w/ Non-fatiguing Butyl Rubber Surround 70 - 20Khz Frequency Response 4 Ohm &amp; 1&quot; ASV Voice Coil - Pyle PL683BL,36,7.133333333333334,6,113,113,0.9557522123893806,113,113,Pyle,Car Electronics,4.0,9654.0,57.07079646017699,0.8672566371681416
167,B00022OBRE,3.855855855855856,PYLE PLW10RD 10-Inch 600 Watt Subwoofer,6,3.25,15,111,111,0.9279279279279279,111,111,Pyle,Car Electronics,4.0,90252.0,41.44144144144144,0.7297297297297297
168,B000230LJK,3.6470588235294117,Pyle PLTB8 8-Inch 400-Watt Carpeted Subwoofer Tube,7,5.4,5,34,34,0.8823529411764706,34,34,Pyle,Car Electronics,7.43,53344.0,78.97058823529412,0.7058823529411765
169,B000230LLS,3.4,PYLE PLQB10 10-Inch 500 Watt Bandpass,6,3.25,2,20,20,0.95,20,20,Pyle,Car Electronics,42.68,28133.0,47.2,0.55
170,B000230LN6,4.3076923076923075,"Pyle PLSQ10D 10-Inch 1,200-Watt Square DVC Subwoofer",7,6.8,7,13,13,0.9230769230769231,13,13,Pyle,Car Electronics,6.04,23032.0,92.38461538461539,0.8461538461538461
171,B000234SSU,4.6,C2G/Cables To Go 29585 6in Hook and Loop Cable Management Wraps Multipack (12 pack) - Black,16,,7,5,5,0.8,5,5,C2G/ Cables To Go,Home Audio & Theater,5.53,180534.0,32.0,1.0
172,B000237BCU,4.647058823529412,BARSKA X-Trail 8x42 Binocular,4,,2,17,17,0.8823529411764706,17,17,BARSKA,Sports & Outdoors,26.36,120469.0,20.88235294117647,0.8823529411764706
173,B00024JN3Y,3.6122448979591835,BARSKA 10-30x50 Zoom Gladiator Binocular,5,4.285714285714286,2,49,49,0.9183673469387755,49,49,BARSKA,Sports & Outdoors,4.8,23677.0,41.3469387755102,0.6326530612244898
174,B00024MI8G,1.0,Philips DVDR600VR DVD Recorder with VCR,6,,11,1,1,1.0,1,1,Philips,All Electronics,169.99,316556.0,1.0,0.0
175,B00026BMCC,4.758620689655173,Pyle 15 Inch 8OHM Woofer,5,6.0,2,29,29,0.8620689655172413,29,29,Pyle,Car Electronics,6.04,62762.0,29.620689655172413,0.896551724137931
176,B000281X60,3.9130434782608696,Metra 99-4544 Dash Kit For GM Multikitwith Eq Opt 82-04,10,,2,23,23,1.0,23,23,Metra,Car Electronics,12.25,116952.0,38.08695652173913,0.8260869565217391
177,B0002855KK,4.897435897435898,Da-Lite Screen 70INX70IN Model B Manual Screen Wall/ceiling -Matte White,10,4.923076923076923,7,39,39,0.9230769230769231,39,39,Da-Lite,Home Audio &amp; Theater,6.89,127190.0,85.3076923076923,0.9487179487179487
178,B00028DAKC,4.75,Da-Lite Versatol 72261 Tripod Screen 50-Inch by 50-Inch (Matte White),10,3.5,3,12,12,1.0,12,12,Da-Lite,Home Audio &amp; Theater,6.61,195723.0,49.5,1.0
179,B00028DAKW,4.473684210526316,Da-Lite Versatol 72263  Tripod Screen 70-Inch by 70-Inch (Matte White),10,,2,19,19,1.0,19,19,Da-Lite,Home Audio &amp; Theater,7.69,152169.0,31.473684210526315,0.8421052631578947
180,B00028DJTY,4.75,Creative Zen Touch 20 GB MP3 Player,7,,6,4,4,0.75,4,4,Creative,Home Audio & Theater,69.95,437198.0,37.75,1.0
181,B00028EKTM,5.0,DA-LIT 106IN DIA MODEL B MANUAL SCREEN MATTE WHITE 16:9 52X92IN,11,,3,2,2,0.5,2,2,Da-Lite,Home Audio & Theater,10.78,314729.0,54.0,1.0
182,B00028OP2Y,4.677685950413223,StarTech USB to PS/2 Adapter - Keyboard and Mouse,9,5.666666666666667,12,121,121,0.9586776859504132,121,121,StarTech,All Electronics,10.08,8611.0,52.96694214876033,0.8512396694214877
183,B00028VKLI,3.9065420560747666,Cool Lift Portable Notebook Cooling Pad,6,2.75,2,107,107,0.9626168224299065,107,107,HandStands,All Electronics,8.98,37690.0,58.39252336448598,0.7383177570093458
184,B00029338A,4.2727272727272725,Da-Lite Versatol 89060 Tripod Screen 40-Inch by 40-Inch (Matte White),10,4.5,4,11,11,1.0,11,11,Da-Lite,Home Audio &amp; Theater,6.61,211248.0,58.63636363636363,0.8181818181818182
185,B00029IY8O,2.0,Oregon Scientific WR103 Weather and Emergency Alert Monitor with NOAA Reception (Silver) (Discontinued by Manufacturer),15,,2,1,1,1.0,1,1,Oregon Scientific,Home Audio & Theater,49.0,557588.0,12.0,0.0
186,B0002BEP1C,3.962962962962963,Pyramid WH8 8-Inch 200 Watt High Power Paper Cone 8 Ohm Subwoofer,12,3.0,12,27,27,1.0,27,27,Pyramid,Car Electronics,1.96,30399.0,47.81481481481482,0.7777777777777778
187,B0002BEQX4,3.525,Metra 72-7400 Speaker Connector for Select Nissan Vehicles,8,3.5,2,40,40,1.0,40,40,Metra,Car Electronics,6.37,10676.0,26.9,0.55
188,B0002BETTU,4.0,Metra 99-3106 Dash Kit For Saturn All Models 2000-05,9,,6,6,6,1.0,6,6,Metra,Car Electronics,13.85,267634.0,44.5,0.8333333333333334
189,B0002BFKC0,4.416666666666667,Power Acoustik PWM-19 Pre Amp Equalizer with Subwoofer Gain Control and Four Way Fader,14,3.75,2,12,12,1.0,12,12,Power Acoustik,Car Electronics,6.04,138601.0,57.25,0.9166666666666666
190,B0002BNS6A,4.714285714285714,Kensington GUARDIAN POWER STRIP 15 feet cord ( 62668 ),10,3.75,2,35,35,0.9714285714285714,35,35,Kensington,Home Audio &amp; Theater,2.0,126475.0,30.571428571428573,0.9714285714285714
191,B0002EOHYE,4.4,C2G/Cables to Go 43053 0.68 Inch Self-Adhesive Cable Clamp Multipack (50 Pack) TAA Compliant,14,4.0,2,5,5,1.0,5,5,C2G/Cables To Go,Home Audio & Theater,1.54,157937.0,89.4,0.8
192,B0002EXI80,3.8181818181818183,Logisys CCFL 12in Dual UV Cathode(dual),6,,11,33,33,0.9393939393939394,33,33,Logisys,Computers,11.95,80588.0,60.303030303030305,0.6060606060606061
193,B0002GV9CK,4.238095238095238,"C2G 43034 7.5 Inch Cable Tie Multipack (100 Pack) TAA Compliant, White",12,5.0,6,21,21,1.0,21,21,C2G,Home Audio & Theater,9.99,500272.0,42.57142857142857,0.7619047619047619
194,B0002GX1XA,4.471153846153846,"C2G 43036 4 Inch Cable Tie Multipack (100 Pack) TAA Compliant, Black",12,6.0,2,312,312,0.9262820512820513,312,312,C2G,Home Audio & Theater,4.74,3150.0,23.221153846153847,0.8493589743589743
195,B0002J1JPE,4.0,Quantum Q3000/12D 12 DVC Subwoofer 3000W,6,7.333333333333333,9,8,8,0.875,8,8,Quantum,Car Electronics,8.65,121399.0,92.125,0.625
196,B0002J23V8,4.423076923076923,Pioneer TS-MR1640 6.5-Inch 2-Way Marine Speakers,6,3.2,2,26,26,0.9615384615384616,26,26,Pioneer,Car Electronics,7.43,72146.0,53.23076923076923,1.0
197,B0002J2FJS,4.076923076923077,"C2G 29853 Hook-and-Loop Cable Wrap, TAA Compliant, Black (25 Feet, 7.62 Meters)",12,3.0,6,13,13,1.0,13,13,C2G,All Electronics,7.95,217208.0,42.61538461538461,0.6153846153846154
198,B0002J2R2I,4.0,"C2G 43038 7.5 Inch Cable Tie Multipack (100 Pack) TAA Compliant, Black",12,3.0,3,10,10,0.9,10,10,C2G,Home Audio &amp; Theater,7.7,146796.0,33.5,0.8
199,B0002JY6SG,4.5,BOSE(R) 321 GS Series II DVD Home Entertainment System - Graphite,11,2.0,4,2,2,0.0,2,2,Bose,Home Audio &amp; Theater,348.0,76430.0,73.5,1.0
200,B0002JY6T0,2.0,Bose (R 321 Series II DVD Home Entertainment System Graphite,10,,9,1,1,0.0,1,1,Bose,All Electronics,319.0,203530.0,24.0,1.0
201,B0002JY6TK,3.0,Coby DVD-207 Compact DVD Player,5,,2,2,2,1.0,2,2,Coby,All Electronics,34.99,376918.0,27.5,0.5
202,B0002QYS8W,4.282258064516129,Bazooka BTA8100 BT Series 8-Inch 100-Watt Amplified Tube Subwoofer,9,8.88888888888889,6,124,124,0.8790322580645161,124,124,Bazooka,Car Electronics,19.41,106221.0,107.06451612903226,0.8790322580645161
203,B0002QYSA0,4.5964912280701755,Bazooka BTA6100 BT Series 6-Inch 100-Watt Amplified Tube Subwoofer,9,2.764705882352941,7,57,57,0.9122807017543859,57,57,Bazooka,Car Electronics,14.0,39155.0,96.89473684210526,0.9649122807017544
204,B0002T3UNS,4.0,Sony D-EJ109 Portable CD Walkman,5,7.5,3,9,9,1.0,9,9,Sony,Home Audio & Theater,44.95,38572.0,58.666666666666664,0.5555555555555556
205,B0002TQQUW,4.085714285714285,Sony TCM-210DV Standard Cassette Voice Recorder (Discontinued by Manufacturer),9,3.4,3,35,35,0.8571428571428571,35,35,Sony,Home Audio &amp; Theater,10.75,54932.0,45.31428571428572,0.7428571428571429
206,B0002TSA9C,4.6875,"Klipsch SB-1 Synergy Bookshelf Loudspeaker (Single, Black) (Discontinued by Manufacturer)",10,3.0,6,16,16,0.8125,16,16,Klipsch,Home Audio & Theater,18.42,243106.0,98.5,0.9375
207,B0002U1TK8,4.369230769230769,"Elite Screens VMAX2, 100-inch 16:9, Wall Ceiling Electric Motorized Drop Down HD Projection Projector Screen, VMAX100XWH2",16,9.05,19,65,65,0.9692307692307692,65,65,Elite Screens,Home Audio &amp; Theater,13.28,29157.0,118.0,0.7692307692307693
208,B0002UTZYK,4.666666666666667,Pioneer TS-MR2040 Marine 8-Inch 200-Watt Coaxial Speakers,7,2.5,2,18,18,0.9444444444444444,18,18,Pioneer,Car Electronics,8.65,69923.0,32.55555555555556,0.8888888888888888
209,B0002VM8QG,4.186046511627907,"Sound Storm SS10 10 Inch, 600 Watt, Single 4 Ohm Voice Coil Car Subwoofer",14,4.25,1,43,43,0.9302325581395349,43,43,Sound Storm Laboratories,Car Electronics,6.04,73635.0,43.25581395348837,0.8372093023255814
210,B0002VMVMW,4.777777777777778,BOSS Audio AVA1210 Car Equalizer - 7 Band Pre-Amp Half-DIN With Subwoofer Output And Subwoofer Level Control,17,3.0,2,18,18,1.0,18,18,BOSS Audio Systems,Car Electronics,6.04,14975.0,34.55555555555556,0.9444444444444444
211,B0002WRHZC,4.8,"Fluance SXHTBW High Definition Surround Sound Home Theater 5.0 Channel Speaker System Including Floorstanding Towers, Center and Rear Speakers (Natural Walnut)",21,7.083333333333333,4,35,35,0.9428571428571428,35,35,Fluance,All Electronics,12.41,38849.0,91.57142857142857,0.9714285714285714
212,B0002WTK4S,4.615384615384615,"Polk Audio RM6750 5.1 Channel Home Theater Speaker System (Set of Six, Black)",13,3.5,2,39,39,0.7435897435897436,39,39,Polk Audio,Home Audio & Theater,11.75,25252.0,113.64102564102564,0.9230769230769231
213,B0002XHBIO,4.142857142857143,Peerless Indus Peerless EXT 006 - extension column (EXT006),9,2.0,3,7,7,1.0,7,7,Peerless,Home Audio & Theater,1.41,116194.0,26.0,0.7142857142857143
214,B0002YU7FC,4.178571428571429,"Lanzar 8in Car Subwoofer Speaker - Black Non-Pressed Paper Cone, Stamped Steel Basket, 4 Ohm Impedance, 600 Watt Power and Rubber Suspension for Vehicle Audio Stereo Sound System - MAX8",30,6.0,4,28,28,0.9642857142857143,28,28,Lanzar,Car Electronics,6.04,93624.0,46.607142857142854,0.9285714285714286
215,B0002Z82YY,4.764705882352941,Velleman 7W Mono Audio Amplifier Kit,6,4.5,2,17,17,0.9411764705882353,17,17,Velleman,Home Audio & Theater,2.0,151905.0,46.23529411764706,1.0
216,B0002ZH71S,3.0,NETGEAR WGXB102NA Wireless G Router Wall Pg,7,,5,1,1,1.0,1,1,NETGEAR,All Electronics,73.48,416742.0,250.0,0.0
217,B0002ZPS8W,3.8,"Goldwood Sound 120 Watt 4ohm Poly Mica 5"" Speaker Midrange Black (GM-85/4)",12,2.0,2,5,5,1.0,5,5,"Goldwood Sound, Inc.",All Electronics,2.0,80967.0,106.6,1.0
218,B0002ZPSKK,4.3076923076923075,Goldwood Sound Dual Voice Coil 6.5&quot; Replacement Speaker Woofer Black (GW-406D),11,3.0,2,13,13,0.9230769230769231,13,13,"Goldwood Sound, Inc.",Home Audio & Theater,2.0,143259.0,66.46153846153847,0.8461538461538461
219,B0002ZPSLY,4.909090909090909,Goldwood Sound GW-205/4S Shielded 5.25&quot; Woofer 130 Watt 4ohm Replacement Speaker,11,3.5,9,11,11,1.0,11,11,"Goldwood Sound, Inc.",All Electronics,2.0,10846.0,72.63636363636364,1.0
220,B0002ZPSPU,4.166666666666667,Goldwood Sound GW-204/8S Shielded 4&quot; Woofer 70 Watt 8ohm Replacement Speaker,11,3.3333333333333335,2,18,18,0.9444444444444444,18,18,"Goldwood Sound, Inc.",All Electronics,2.0,115087.0,23.11111111111111,0.8888888888888888
221,B00032Q30Q,4.6075949367088604,"StarTech.com system case feet - 4 PACK ( RUBBERFEET ), Black",11,8.857142857142858,4,79,79,0.9620253164556962,79,79,StarTech,All Electronics,1.99,6283.0,38.151898734177216,0.8481012658227848
222,B00061I99W,3.0,Sirius SPR1 Sportster Satellite Radio Receiver (Discontinued by Manufacturer),9,,6,2,2,0.5,2,2,Sirius Satellite Radio,All Electronics,12.4,264721.0,68.0,0.5
223,B00061LYLW,4.166666666666667,BIC AMERICA RTRV44-2W 3-Way Indoor/Outdoor Speakers (White),7,3.3333333333333335,4,6,6,1.0,6,6,BIC America,Home Audio & Theater,2.0,277923.0,43.666666666666664,0.8333333333333334
224,B00064AW7G,5.0,Cisco CISCO1841  1841 Integrated Services Router,6,4.0,1,6,6,1.0,6,6,Cisco,All Electronics,6.37,137604.0,19.5,1.0
225,B00064BTEQ,4.0,"Kaito KA888 4-way Powered Emergency Radio, AM FM Shortwave Bands, and Comes with Alarm Clock, Thermometer,Compass and Flashlight",18,5.0,11,4,4,0.75,4,4,Kaito,Home Audio & Theater,2.0,255349.0,85.75,0.75
226,B00064CH06,4.666666666666667,CD Player Carrier (Original CD Player Carrier),7,5.5,9,9,9,1.0,9,9,Tune Belt,All Electronics,14.95,85443.0,38.111111111111114,1.0
227,B00065IGVO,4.6,Cisco Rack Mount Kit 2811 Router - ACS-2811RM-19,8,,2,5,5,1.0,5,5,Cisco,All Electronics,9.28,33344.0,30.2,1.0
228,B00065JM94,3.6774193548387095,Kaito KA208 Super Mini Size AM/FM radio with LCD digital display for Fine Tuning,14,3.3333333333333335,3,31,31,1.0,31,31,Kaito,All Electronics,2.0,100052.0,34.645161290322584,0.7096774193548387
